marketplace_id,category_tree_id,category_id,category_name,conditions_json,fvf_rate,last_synced
EBAY_US,0,104755,Other Rock & Pop Artists H,,,2026-04-09
EBAY_US,0,104753,Posters,,,2026-04-09
EBAY_US,0,60096,Display Food,,,2026-04-09
EBAY_US,0,103426,Wall Hooks & Hangers,,,2026-04-09
EBAY_US,0,13743,Baskets,,,2026-04-09
EBAY_US,0,103429,Liquor & Beer Dispensers,,,2026-04-09
EBAY_US,0,104757,Other Rock & Pop Artists I,,,2026-04-09
EBAY_US,0,13744,Beads,,,2026-04-09
EBAY_US,0,103428,Decanters,,,2026-04-09
EBAY_US,0,104758,Insane Clown Posse,,,2026-04-09
EBAY_US,0,165708,Other Arthropod Fossils,,,2026-04-09
EBAY_US,0,165707,Trilobites,,,2026-04-09
EBAY_US,0,104770,Journey,,,2026-04-09
EBAY_US,0,165706,Crustaceans,,,2026-04-09
EBAY_US,0,165704,Figures & Statues,,,2026-04-09
EBAY_US,0,165703,Jewelry & Watches,,,2026-04-09
EBAY_US,0,165702,Books,,,2026-04-09
EBAY_US,0,104771,Judas Priest,,,2026-04-09
EBAY_US,0,165701,Apparel,,,2026-04-09
EBAY_US,0,165700,Altar Cloths,,,2026-04-09
EBAY_US,0,13758,Paintings & Drawings,,,2026-04-09
EBAY_US,0,13759,Photographic Images,,,2026-04-09
EBAY_US,0,13752,Books,,,2026-04-09
EBAY_US,0,103434,Cream & Sugar,,,2026-04-09
EBAY_US,0,13753,Clothing & Moccasins,,,2026-04-09
EBAY_US,0,103433,Butter Dishes,,,2026-04-09
EBAY_US,0,104767,Apparel,,,2026-04-09
EBAY_US,0,13750,Baskets,,,2026-04-09
EBAY_US,0,104764,Other Rock & Pop Artists J,,,2026-04-09
EBAY_US,0,13751,Beads & Beadwork,,,2026-04-09
EBAY_US,0,103435,Gravy Boats,,,2026-04-09
EBAY_US,0,13756,Jewelry,,,2026-04-09
EBAY_US,0,13757,Musical Instruments,,,2026-04-09
EBAY_US,0,13754,Dolls & Kachinas,,,2026-04-09
EBAY_US,0,104768,Posters,,,2026-04-09
EBAY_US,0,165709,Brachiopods,,,2026-04-09
EBAY_US,0,13755,Fetishes & Totems,,,2026-04-09
EBAY_US,0,13727,Replacement Parts,,,2026-04-09
EBAY_US,0,13725,Machines,,,2026-04-09
EBAY_US,0,13726,Manuals & Guides,,,2026-04-09
EBAY_US,0,13729,Skill Slot Machines,,,2026-04-09
EBAY_US,0,84089,Firewood & Charcoal,,,2026-04-09
EBAY_US,0,13723,Replacement Parts,,,2026-04-09
EBAY_US,0,13721,Machines,,,2026-04-09
EBAY_US,0,13722,Manuals & Guides,,,2026-04-09
EBAY_US,0,13738,Indonesian,,,2026-04-09
EBAY_US,0,13739,Celtic,,,2026-04-09
EBAY_US,0,13737,Indian,,,2026-04-09
